assembly,query,contig,pident,alen,qlen,qstart,qend,sstart,send,evalue,bitscore
Sb_unique28,HXT1|YHR094C|570,CM003560.1,73.827,554,570,21,570,371175,372830,0.0,828.0
Sb_unique28,HXT1|YHR094C|570,CM003560.1,54.762,546,570,7,549,1508909,1510543,0.0,636.0
Sb_unique28,HXT1|YHR094C|570,CM003560.1,31.789,475,570,65,528,1404453,1403071,4.93e-73,253.0
Sb_unique28,HXT1|YHR094C|570,CM003560.1,32.432,481,570,70,540,1302755,1301352,2.35e-72,251.0
Sb_unique28,HXT1|YHR094C|570,CM003560.1,27.048,525,570,57,567,24241,22712,3.49e-56,203.0
Sb_unique28,HXT1|YHR094C|570,CM003560.1,26.143,547,570,16,531,87449,89008,1.55e-39,154.0
Sb_unique28,HXT1|YHR094C|570,CM003560.1,25.381,591,570,16,532,283103,284785,2.01e-36,144.0
Sb_unique28,HXT1|YHR094C|570,CM003560.1,21.241,532,570,41,559,1516066,1514513,1.96e-20,94.7
Sb_unique28,HXT1|YHR094C|570,CM003566.1,66.784,566,570,3,568,269986,271632,0.0,796.0
Sb_unique28,HXT1|YHR094C|570,CM003567.1,69.106,492,570,55,546,270944,272419,0.0,691.0
Sb_unique28,HXT1|YHR094C|570,CM003561.1,63.653,531,570,16,546,150327,148744,0.0,671.0
Sb_unique28,HXT1|YHR094C|570,CM003561.1,21.881,489,570,65,528,211635,210238,2.51e-20,94.4
Sb_unique28,HXT1|YHR094C|570,CM003555.1,54.265,551,570,13,559,23494,21842,0.0,642.0
Sb_unique28,HXT1|YHR094C|570,CM003568.1,54.731,539,570,12,547,14075,12459,0.0,642.0
Sb_unique28,HXT1|YHR094C|570,CM003568.1,35.405,531,570,20,528,740552,742102,2.38e-103,341.0
Sb_unique28,HXT1|YHR094C|570,CM003564.1,67.397,411,570,62,471,698184,696952,0.0,585.0
Sb_unique28,HXT1|YHR094C|570,CM003564.1,69.149,94,570,474,567,696950,696669,0.0,123.0
Sb_unique28,HXT1|YHR094C|570,CM003569.1,29.184,490,570,71,531,961662,960289,9.23e-45,169.0
Sb_unique28,HXT1|YHR094C|570,CM003558.1,27.143,420,570,110,518,683358,682171,9.04e-28,117.0
Sb_unique28,HXT1|YHR094C|570,CM003558.1,20.962,520,570,32,532,783843,782323,6.21e-19,90.1
Sb_unique28,HXT1|YHR094C|570,CM003562.1,23.866,419,570,110,517,735573,736766,1.57e-24,107.0
Sb_unique28,HXT1|YHR094C|570,CM003562.1,21.305,521,570,31,532,9192,10715,4.25e-20,93.6
Sb_unique28,HXT2|YMR011W|541,CM003567.1,99.815,541,541,1,541,270809,272431,0.0,1102.0
Sb_unique28,HXT2|YMR011W|541,CM003561.1,81.481,513,541,28,540,150273,148735,0.0,839.0
Sb_unique28,HXT2|YMR011W|541,CM003561.1,23.091,537,541,10,519,211770,210238,7.12e-23,102.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,69.231,533,541,7,537,365777,367366,0.0,738.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,69.043,533,541,7,537,371169,372758,0.0,736.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,66.045,536,541,2,537,362428,364017,0.0,671.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,54.753,526,541,13,537,1508957,1510534,0.0,605.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,32.054,521,541,29,537,1302857,1301334,3.92e-75,258.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,31.579,475,541,57,521,1404447,1403065,2.67e-72,250.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,27.443,481,541,69,534,24187,22787,3.46e-50,185.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,27.059,510,541,56,537,87617,89053,1.15e-39,153.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,26.195,523,541,66,524,283295,284788,6.59e-35,139.0
Sb_unique28,HXT2|YMR011W|541,CM003560.1,23.017,517,541,28,527,1516054,1514579,6.21e-23,102.0
Sb_unique28,HXT2|YMR011W|541,CM003566.1,67.495,523,541,19,537,269998,271566,0.0,735.0
Sb_unique28,HXT2|YMR011W|541,CM003563.1,68.401,538,541,5,540,248884,250491,0.0,703.0
Sb_unique28,HXT2|YMR011W|541,CM003563.1,66.284,522,541,19,540,241358,242902,0.0,685.0
Sb_unique28,HXT2|YMR011W|541,CM003563.1,67.677,495,541,46,540,245175,246659,0.0,660.0
Sb_unique28,HXT2|YMR011W|541,CM003555.1,55.904,542,541,5,541,23488,21863,0.0,621.0
Sb_unique28,HXT2|YMR011W|541,CM003568.1,55.249,543,541,2,541,14072,12444,0.0,617.0
Sb_unique28,HXT2|YMR011W|541,CM003568.1,35.978,542,541,1,519,740531,742102,1.5e-103,340.0
Sb_unique28,HXT2|YMR011W|541,CM003564.1,60.51,471,541,13,462,698364,696952,0.0,577.0
Sb_unique28,HXT2|YMR011W|541,CM003564.1,75.758,66,541,472,537,696929,696732,7.43e-18,86.3
Sb_unique28,HXT2|YMR011W|541,CM003569.1,28.77,504,541,56,541,961680,960232,6.08e-43,163.0
Sb_unique28,HXT2|YMR011W|541,CM003558.1,29.263,434,541,91,511,683388,682165,4.35e-30,124.0
Sb_unique28,HXT2|YMR011W|541,CM003558.1,22.222,513,541,28,523,783783,782323,9.88e-20,92.4
Sb_unique28,HXT2|YMR011W|541,CM003562.1,23.173,479,541,34,490,735330,736703,3.37e-27,115.0
Sb_unique28,HXT2|YMR011W|541,CM003562.1,21.915,543,541,2,523,9147,10715,1.6e-20,94.7
Sb_unique28,HXT3|YDR345C|567,CM003560.1,100.0,567,567,1,567,362389,364089,0.0,1166.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,75.929,565,567,8,567,365747,367438,0.0,850.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,75.752,565,567,8,567,371139,372830,0.0,848.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,55.292,548,567,8,546,1508909,1510543,0.0,636.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,30.172,580,567,2,567,1404618,1402963,1.06e-73,255.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,32.037,540,567,26,537,1302932,1301352,3.12e-73,253.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,27.704,527,567,54,566,24241,22706,5.52e-56,202.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,28.0,550,567,16,528,87449,89008,5.16e-43,164.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,25.217,575,567,29,529,283151,284785,8.69e-38,148.0
Sb_unique28,HXT3|YDR345C|567,CM003560.1,21.642,536,567,22,529,1516111,1514591,8.85e-21,95.9
Sb_unique28,HXT3|YDR345C|567,CM003563.1,86.14,570,567,1,567,245013,246722,0.0,969.0
Sb_unique28,HXT3|YDR345C|567,CM003563.1,75.442,566,567,2,567,248869,250554,0.0,830.0
Sb_unique28,HXT3|YDR345C|567,CM003563.1,73.393,560,567,9,567,241292,242965,0.0,811.0
Sb_unique28,HXT3|YDR345C|567,CM003566.1,66.021,568,567,2,564,269926,271629,0.0,797.0
Sb_unique28,HXT3|YDR345C|567,CM003567.1,66.231,536,567,14,543,270812,272419,0.0,699.0
Sb_unique28,HXT3|YDR345C|567,CM003561.1,66.341,511,567,43,543,150276,148744,0.0,680.0
Sb_unique28,HXT3|YDR345C|567,CM003561.1,21.875,480,567,73,525,211602,210238,2.17e-19,91.3
Sb_unique28,HXT3|YDR345C|567,CM003555.1,54.562,559,567,8,561,23497,21824,0.0,646.0
Sb_unique28,HXT3|YDR345C|567,CM003568.1,54.71,552,567,12,556,14075,12423,0.0,641.0
Sb_unique28,HXT3|YDR345C|567,CM003568.1,35.225,511,567,38,525,740612,742102,7.11e-102,337.0
Sb_unique28,HXT3|YDR345C|567,CM003564.1,61.538,481,567,7,468,698391,696952,0.0,597.0
Sb_unique28,HXT3|YDR345C|567,CM003564.1,74.713,87,567,478,564,696929,696669,0.0,127.0
Sb_unique28,HXT3|YDR345C|567,CM003569.1,27.986,561,567,6,528,961878,960289,2.47e-47,177.0
Sb_unique28,HXT3|YDR345C|567,CM003558.1,28.333,420,567,107,517,683358,682165,3.95e-30,125.0
Sb_unique28,HXT3|YDR345C|567,CM003558.1,21.707,539,567,23,529,783837,782323,1.14e-19,92.4
Sb_unique28,HXT3|YDR345C|567,CM003562.1,25.0,428,567,107,514,735573,736766,5.26e-26,112.0
Sb_unique28,HXT3|YDR345C|567,CM003562.1,21.892,539,567,23,529,9201,10715,3.1e-20,94.0
Sb_unique28,HXT4|YHR092C|576,CM003563.1,99.826,576,576,1,576,248827,250554,0.0,1185.0
Sb_unique28,HXT4|YHR092C|576,CM003563.1,72.743,576,576,13,576,245010,246722,0.0,819.0
Sb_unique28,HXT4|YHR092C|576,CM003563.1,69.164,574,576,6,576,241262,242965,0.0,779.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,82.465,576,576,1,576,371121,372830,0.0,950.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,82.292,576,576,1,576,365729,367438,0.0,948.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,75.352,568,576,13,576,362386,364089,0.0,833.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,55.064,543,576,14,555,1508921,1510543,0.0,634.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,32.22,509,576,42,534,1404522,1403071,7.26e-77,264.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,32.049,493,576,64,546,1302791,1301352,3.71e-74,256.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,28.155,515,576,84,575,24187,22706,1.64e-53,196.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,27.083,576,576,1,537,87362,89008,3.56e-42,162.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,24.18,579,576,25,538,283130,284785,2.04e-36,144.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,23.191,539,576,13,538,1516138,1514591,3.29e-22,100.0
Sb_unique28,HXT4|YHR092C|576,CM003560.1,22.889,450,576,62,492,1413294,1414538,7.52e-11,63.9
Sb_unique28,HXT4|YHR092C|576,CM003566.1,73.022,556,576,19,573,269968,271629,0.0,864.0
Sb_unique28,HXT4|YHR092C|576,CM003567.1,67.029,552,576,3,552,270770,272419,0.0,733.0
Sb_unique28,HXT4|YHR092C|576,CM003561.1,64.641,543,576,10,552,150363,148744,0.0,701.0
Sb_unique28,HXT4|YHR092C|576,CM003561.1,24.356,505,576,59,535,211671,210235,5.73e-24,105.0
Sb_unique28,HXT4|YHR092C|576,CM003555.1,55.717,551,576,18,565,23494,21842,0.0,651.0
Sb_unique28,HXT4|YHR092C|576,CM003568.1,55.354,551,576,4,553,14075,12459,0.0,648.0
Sb_unique28,HXT4|YHR092C|576,CM003568.1,38.113,530,576,29,535,740546,742105,1.84e-108,356.0
Sb_unique28,HXT4|YHR092C|576,CM003564.1,67.591,469,576,9,476,698343,696955,0.0,645.0
Sb_unique28,HXT4|YHR092C|576,CM003564.1,73.563,87,576,487,573,696929,696669,0.0,120.0
Sb_unique28,HXT4|YHR092C|576,CM003569.1,27.592,569,576,5,537,961914,960289,2.18e-45,171.0
Sb_unique28,HXT4|YHR092C|576,CM003562.1,26.484,438,576,105,523,735540,736766,9.2e-31,127.0
Sb_unique28,HXT4|YHR092C|576,CM003562.1,21.831,568,576,3,538,9129,10715,2.79e-21,97.4
Sb_unique28,HXT4|YHR092C|576,CM003558.1,27.446,419,576,116,526,683358,682165,3.56e-29,122.0
Sb_unique28,HXT4|YHR092C|576,CM003558.1,21.655,568,576,3,538,783909,782323,5.55e-21,96.7
Sb_unique28,HXT5|YHR096C|592,CM003563.1,100.0,592,592,1,592,241193,242968,0.0,1220.0
Sb_unique28,HXT5|YHR096C|592,CM003563.1,71.626,578,592,15,591,245037,246722,0.0,806.0
Sb_unique28,HXT5|YHR096C|592,CM003563.1,68.99,574,592,24,591,248842,250554,0.0,771.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,69.913,575,592,24,591,365714,367438,0.0,815.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,69.739,575,592,24,591,371106,372830,0.0,813.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,73.393,560,592,34,591,362413,364089,0.0,804.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,53.551,521,592,56,567,1508975,1510534,0.0,602.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,31.304,575,592,8,567,1302989,1301334,1.25e-73,255.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,31.799,478,592,84,549,1404459,1403071,1.78e-71,249.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,26.415,477,592,99,563,24187,22790,8.03e-50,185.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,26.146,589,592,17,580,87386,89089,1.4e-45,172.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,27.256,543,592,80,553,283262,284785,2.73e-39,153.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,24.111,506,592,91,581,1515979,1514507,1.18e-24,108.0
Sb_unique28,HXT5|YHR096C|592,CM003560.1,21.589,491,592,26,494,1413135,1414499,5.33e-10,61.2
Sb_unique28,HXT5|YHR096C|592,CM003566.1,65.172,580,592,9,588,269947,271629,0.0,783.0
Sb_unique28,HXT5|YHR096C|592,CM003567.1,66.475,522,592,56,570,270863,272428,0.0,707.0
Sb_unique28,HXT5|YHR096C|592,CM003567.1,21.915,470,592,144,555,19879,18524,1.55e-10,63.2
Sb_unique28,HXT5|YHR096C|592,CM003561.1,64.815,540,592,40,568,150357,148741,0.0,695.0
Sb_unique28,HXT5|YHR096C|592,CM003561.1,23.077,481,592,97,550,211602,210235,9.47e-24,105.0
Sb_unique28,HXT5|YHR096C|592,CM003555.1,52.319,539,592,56,585,23440,21824,0.0,615.0
Sb_unique28,HXT5|YHR096C|592,CM003568.1,52.505,539,592,56,585,14021,12405,0.0,612.0
Sb_unique28,HXT5|YHR096C|592,CM003568.1,37.616,537,592,51,550,740522,742105,7.24e-112,367.0
Sb_unique28,HXT5|YHR096C|592,CM003564.1,67.711,415,592,78,491,698199,696955,0.0,589.0
Sb_unique28,HXT5|YHR096C|592,CM003564.1,71.277,94,592,495,588,696950,696669,0.0,121.0
Sb_unique28,HXT5|YHR096C|592,CM003569.1,28.801,559,592,41,567,961845,960247,1.07e-49,185.0
Sb_unique28,HXT5|YHR096C|592,CM003558.1,27.553,421,592,131,541,683358,682165,1.18e-28,120.0
Sb_unique28,HXT5|YHR096C|592,CM003558.1,22.547,581,592,46,581,783903,782236,1.8e-23,104.0
Sb_unique28,HXT5|YHR096C|592,CM003562.1,24.286,420,592,131,538,735573,736766,4.38e-26,112.0
Sb_unique28,HXT5|YHR096C|592,CM003562.1,22.547,581,592,46,581,9135,10802,3.73e-24,106.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,99.825,570,570,1,570,371121,372830,0.0,1168.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,99.649,570,570,1,570,365729,367438,0.0,1166.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,75.752,565,570,7,570,362410,364089,0.0,833.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,57.818,550,570,6,554,1508912,1510558,0.0,661.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,33.122,474,570,70,528,1404435,1403071,3.8e-71,248.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,31.864,499,570,58,546,1302791,1301334,7.44e-69,241.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,27.47,506,570,78,567,24187,22712,2.16e-51,189.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,28.288,555,570,23,558,87497,89086,5.19e-44,167.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,25.688,545,570,53,532,283229,284785,1.74e-37,147.0
Sb_unique28,HXT6|YDR343C|570,CM003560.1,21.587,542,570,29,532,1516129,1514591,5.23e-18,87.0
Sb_unique28,HXT6|YDR343C|570,CM003563.1,82.465,576,570,1,570,248827,250554,0.0,936.0
Sb_unique28,HXT6|YDR343C|570,CM003563.1,73.285,554,570,19,570,245073,246722,0.0,815.0
Sb_unique28,HXT6|YDR343C|570,CM003563.1,69.402,585,570,8,570,241211,242965,0.0,803.0
Sb_unique28,HXT6|YDR343C|570,CM003566.1,73.063,568,570,3,567,269926,271629,0.0,879.0
Sb_unique28,HXT6|YDR343C|570,CM003567.1,69.231,533,570,17,546,270827,272419,0.0,749.0
Sb_unique28,HXT6|YDR343C|570,CM003561.1,68.302,530,570,21,546,150327,148744,0.0,734.0
Sb_unique28,HXT6|YDR343C|570,CM003561.1,24.158,505,570,53,529,211671,210235,9.66e-25,108.0
Sb_unique28,HXT6|YDR343C|570,CM003555.1,62.083,509,570,52,559,23368,21842,0.0,669.0
Sb_unique28,HXT6|YDR343C|570,CM003568.1,61.69,509,570,52,559,13949,12423,0.0,664.0
Sb_unique28,HXT6|YDR343C|570,CM003568.1,38.686,548,570,7,529,740492,742105,2.64e-113,370.0
Sb_unique28,HXT6|YDR343C|570,CM003564.1,67.516,471,570,4,473,698343,696946,0.0,655.0
Sb_unique28,HXT6|YDR343C|570,CM003564.1,74.157,89,570,481,569,696929,696663,0.0,133.0
Sb_unique28,HXT6|YDR343C|570,CM003569.1,28.947,532,570,28,531,961806,960289,1.26e-44,169.0
Sb_unique28,HXT6|YDR343C|570,CM003558.1,27.273,418,570,110,520,683358,682165,1.88e-26,114.0
Sb_unique28,HXT6|YDR343C|570,CM003558.1,21.505,558,570,15,532,783882,782323,1.05e-16,82.8
Sb_unique28,HXT6|YDR343C|570,CM003562.1,24.766,428,570,110,517,735573,736766,6.56e-26,112.0
Sb_unique28,HXT6|YDR343C|570,CM003562.1,22.474,485,570,80,532,9360,10715,3.81e-17,84.3
Sb_unique28,HXT7|YDR342C|570,CM003560.1,99.649,570,570,1,570,371121,372830,0.0,1167.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,99.474,570,570,1,570,365729,367438,0.0,1165.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,75.752,565,570,7,570,362410,364089,0.0,833.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,57.818,550,570,6,554,1508912,1510558,0.0,661.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,33.122,474,570,70,528,1404435,1403071,3.24e-71,248.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,31.864,499,570,58,546,1302791,1301334,7.44e-69,241.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,27.47,506,570,78,567,24187,22712,3.6e-51,189.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,28.055,581,570,6,558,87419,89086,4.78e-44,167.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,25.688,545,570,53,532,283229,284785,1.84e-37,147.0
Sb_unique28,HXT7|YDR342C|570,CM003560.1,21.587,542,570,29,532,1516129,1514591,5.51e-18,87.0
Sb_unique28,HXT7|YDR342C|570,CM003563.1,82.465,576,570,1,570,248827,250554,0.0,936.0
Sb_unique28,HXT7|YDR342C|570,CM003563.1,73.285,554,570,19,570,245073,246722,0.0,815.0
Sb_unique28,HXT7|YDR342C|570,CM003563.1,69.402,585,570,8,570,241211,242965,0.0,802.0
Sb_unique28,HXT7|YDR342C|570,CM003566.1,73.063,568,570,3,567,269926,271629,0.0,879.0
Sb_unique28,HXT7|YDR342C|570,CM003567.1,69.231,533,570,17,546,270827,272419,0.0,749.0
Sb_unique28,HXT7|YDR342C|570,CM003561.1,68.302,530,570,21,546,150327,148744,0.0,733.0
Sb_unique28,HXT7|YDR342C|570,CM003561.1,24.158,505,570,53,529,211671,210235,9.24e-25,108.0
Sb_unique28,HXT7|YDR342C|570,CM003555.1,62.083,509,570,52,559,23368,21842,0.0,669.0
Sb_unique28,HXT7|YDR342C|570,CM003568.1,61.69,509,570,52,559,13949,12423,0.0,664.0
Sb_unique28,HXT7|YDR342C|570,CM003568.1,38.686,548,570,7,529,740492,742105,2.44e-113,370.0
Sb_unique28,HXT7|YDR342C|570,CM003564.1,67.516,471,570,4,473,698343,696946,0.0,655.0
Sb_unique28,HXT7|YDR342C|570,CM003564.1,74.157,89,570,481,569,696929,696663,0.0,133.0
Sb_unique28,HXT7|YDR342C|570,CM003569.1,28.947,532,570,28,531,961806,960289,1.32e-44,169.0
Sb_unique28,HXT7|YDR342C|570,CM003558.1,27.273,418,570,110,520,683358,682165,1.74e-26,114.0
Sb_unique28,HXT7|YDR342C|570,CM003558.1,21.326,558,570,15,532,783882,782323,1.05e-16,82.8
Sb_unique28,HXT7|YDR342C|570,CM003562.1,24.766,428,570,110,517,735573,736766,7.56e-26,112.0
Sb_unique28,HXT7|YDR342C|570,CM003562.1,22.474,485,570,80,532,9360,10715,3.5e-17,84.3
Sb_unique28,HXT8|YJL214W|569,CM003564.1,98.52,473,569,1,473,698370,696952,0.0,929.0
Sb_unique28,HXT8|YJL214W|569,CM003564.1,92.708,96,569,474,569,696956,696669,0.0,165.0
Sb_unique28,HXT8|YJL214W|569,CM003566.1,67.77,574,569,1,569,269911,271629,0.0,820.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,70.265,565,569,10,569,365738,367429,0.0,803.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,70.265,565,569,10,569,371130,372821,0.0,802.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,66.187,556,569,15,569,362422,364080,0.0,717.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,55.056,534,569,16,548,1508933,1510534,0.0,620.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,31.276,486,569,73,548,1302749,1301334,1.83e-67,236.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,28.922,529,569,49,566,1404504,1402981,7.28e-66,232.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,25.743,505,569,81,560,24181,22715,9.47e-43,163.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,25.693,541,569,14,533,87491,89008,9.91e-38,148.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,24.68,547,569,55,534,283232,284785,2.93e-30,125.0
Sb_unique28,HXT8|YJL214W|569,CM003560.1,21.257,541,569,15,541,1516135,1514570,7.1e-19,89.7
Sb_unique28,HXT8|YJL214W|569,CM003560.1,24.631,406,569,79,459,1413360,1414451,1.05e-07,53.9
Sb_unique28,HXT8|YJL214W|569,CM003563.1,68.728,566,569,10,569,248851,250545,0.0,761.0
Sb_unique28,HXT8|YJL214W|569,CM003563.1,67.619,525,569,48,569,241385,242956,0.0,704.0
Sb_unique28,HXT8|YJL214W|569,CM003563.1,63.441,558,569,15,569,245043,246713,0.0,699.0
Sb_unique28,HXT8|YJL214W|569,CM003567.1,63.553,546,569,3,548,270845,272419,0.0,686.0
Sb_unique28,HXT8|YJL214W|569,CM003561.1,64.66,515,569,35,548,150285,148744,0.0,652.0
Sb_unique28,HXT8|YJL214W|569,CM003561.1,22.133,497,569,55,528,211668,210244,3.47e-17,84.3
Sb_unique28,HXT8|YJL214W|569,CM003555.1,55.473,539,569,30,566,23440,21824,0.0,632.0
Sb_unique28,HXT8|YJL214W|569,CM003568.1,54.25,553,569,16,566,14063,12405,0.0,631.0
Sb_unique28,HXT8|YJL214W|569,CM003568.1,38.16,511,569,44,530,740594,742102,9.71e-101,333.0
Sb_unique28,HXT8|YJL214W|569,CM003569.1,28.444,559,569,2,533,961905,960289,8.22e-42,160.0
Sb_unique28,HXT8|YJL214W|569,CM003562.1,25.118,422,569,107,519,735558,736766,8.53e-24,105.0
Sb_unique28,HXT8|YJL214W|569,CM003562.1,21.374,524,569,27,534,9198,10715,1.86e-18,88.6
Sb_unique28,HXT8|YJL214W|569,CM003558.1,25.806,434,569,107,530,683373,682147,3.73e-23,103.0
Sb_unique28,HXT8|YJL214W|569,CM003558.1,21.483,526,569,25,534,783846,782323,6.12e-19,90.1
Sb_unique28,HXT10|YFL011W|546,CM003561.1,100.0,546,546,1,546,150333,148696,0.0,1110.0
Sb_unique28,HXT10|YFL011W|546,CM003561.1,22.593,509,546,37,513,211671,210235,8.85e-23,102.0
Sb_unique28,HXT10|YFL011W|546,CM003567.1,81.481,513,546,21,533,270890,272428,0.0,858.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,68.491,530,546,3,530,365789,367366,0.0,738.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,68.302,530,546,3,530,371181,372758,0.0,735.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,66.341,511,546,20,530,362515,364017,0.0,666.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,57.172,495,546,37,530,1509050,1510534,0.0,608.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,31.992,522,546,12,512,1404594,1403071,2.61e-77,265.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,32.271,502,546,41,530,1302800,1301334,6.04e-75,258.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,27.846,492,546,62,526,24187,22790,7.54e-49,181.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,28.0,525,546,22,521,87533,89032,1.82e-39,153.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,25.573,524,546,59,517,283295,284788,4.08e-30,124.0
Sb_unique28,HXT10|YFL011W|546,CM003560.1,22.376,505,546,23,513,1516075,1514600,7.3e-21,95.9
Sb_unique28,HXT10|YFL011W|546,CM003560.1,21.318,516,546,25,510,1413201,1414661,1.3e-10,63.2
Sb_unique28,HXT10|YFL011W|546,CM003566.1,65.577,520,546,15,530,270007,271566,0.0,715.0
Sb_unique28,HXT10|YFL011W|546,CM003563.1,67.059,510,546,22,531,241373,242896,0.0,688.0
Sb_unique28,HXT10|YFL011W|546,CM003563.1,66.478,531,546,3,530,248902,250482,0.0,687.0
Sb_unique28,HXT10|YFL011W|546,CM003563.1,62.9,531,546,3,530,245058,246650,0.0,654.0
Sb_unique28,HXT10|YFL011W|546,CM003568.1,57.708,506,546,35,538,13952,12435,0.0,617.0
Sb_unique28,HXT10|YFL011W|546,CM003568.1,39.406,505,546,31,513,740645,742105,3.26e-106,348.0
Sb_unique28,HXT10|YFL011W|546,CM003555.1,58.35,497,546,35,530,23371,21881,0.0,616.0
Sb_unique28,HXT10|YFL011W|546,CM003564.1,65.144,416,546,41,455,698199,696952,0.0,566.0
Sb_unique28,HXT10|YFL011W|546,CM003564.1,74.242,66,546,465,530,696929,696732,1.11e-16,82.8
Sb_unique28,HXT10|YFL011W|546,CM003569.1,27.977,529,546,20,514,961788,960292,1.05e-40,157.0
Sb_unique28,HXT10|YFL011W|546,CM003558.1,28.293,410,546,108,504,683316,682165,4.11e-25,109.0
Sb_unique28,HXT10|YFL011W|546,CM003558.1,21.767,464,546,64,512,783678,782335,1.08e-19,92.4
Sb_unique28,HXT10|YFL011W|546,CM003562.1,23.618,398,546,94,483,735573,736703,1.23e-23,104.0
Sb_unique28,HXT10|YFL011W|546,CM003562.1,21.983,464,546,64,512,9360,10703,3.55e-20,94.0
Sb_unique28,HXT13|YEL069C|564,CM003555.1,99.113,564,564,1,564,23497,21806,0.0,1146.0
Sb_unique28,HXT13|YEL069C|564,CM003568.1,97.354,567,564,1,564,14087,12387,0.0,1127.0
Sb_unique28,HXT13|YEL069C|564,CM003568.1,36.289,485,564,59,522,740675,742105,1.29e-95,318.0
Sb_unique28,HXT13|YEL069C|564,CM003560.1,90.973,565,564,1,562,1508909,1510603,0.0,1058.0
Sb_unique28,HXT13|YEL069C|564,CM003560.1,62.083,509,564,44,552,365882,367405,0.0,643.0
Sb_unique28,HXT13|YEL069C|564,CM003560.1,61.886,509,564,44,552,371274,372797,0.0,640.0
